chrom	start	end	REST	ENCODE_CTCF	GRCh38_CTCF	K562_CTCF
chr6	119433074	119433372	False	False	False	False
chr6	119613953	119614569	False	False	False	False
chr6	119641122	119641742	False	False	False	False
chr6	119735435	119735943	False	False	False	False
chr6	119736684	119737230	False	False	False	False
chr6	121334649	121335221	False	False	True	False
chr6	122399346	122399771	True	True	True	True
chr6	124712269	124712616	False	False	False	False
chr6	124725865	124726509	False	False	False	False
chr6	125099434	125100082	True	True	True	True
chr6	125273887	125274383	False	False	True	False
chr6	125791681	125791863	False	True	True	True
chr6	125833278	125833870	False	False	False	False
chr6	125906255	125906765	True	True	True	True
chr6	125989121	125989343	False	False	False	False
chr6	126240647	126241004	False	False	False	False
chr6	126460989	126461361	False	False	False	False
chr6	127119646	127121728	True	True	True	True
chr6	127332320	127333163	False	False	False	False
chr6	127397857	127398324	False	False	True	False
chr6	129552474	129552686	False	False	True	False
chr6	129671790	129672641	True	True	True	True
chr6	130064517	130065031	False	False	False	False
chr6	130296739	130297191	False	False	True	False
chr6	131830082	131830566	False	False	False	False
chr6	132400615	132402263	False	False	True	False
chr6	132767884	132769040	True	True	True	True
chr6	132963019	132963507	True	True	True	True
chr6	133147403	133147858	False	False	False	False
chr6	133664315	133664680	False	False	False	False
chr6	133854577	133855590	False	False	True	False
chr6	133954089	133954519	False	False	False	False
chr6	134167943	134169140	False	False	True	False
chr6	134254216	134254470	False	False	False	False
chr6	134437116	134437749	True	True	True	False
chr6	134870885	134871744	False	False	False	False
chr6	135222371	135223827	False	False	False	False
chr6	135236840	135237177	False	False	True	False
chr6	135379288	135379818	False	False	False	False
chr6	135497491	135498060	False	False	True	False
chr6	135743502	135743877	False	True	False	False
chr6	136663852	136664300	False	False	False	False
chr6	136921974	136922770	False	False	True	False
chr6	136927218	136927807	True	True	True	True
chr6	137386706	137387354	False	False	False	False
chr6	137780036	137780378	False	False	False	False
chr6	137921972	137922210	False	True	True	False
chr6	138107400	138107792	True	True	True	True
chr6	138161268	138162248	False	False	True	False
chr6	138382438	138382966	False	False	True	False
chr6	138692101	138693605	True	True	True	True
chr6	138965997	138966634	False	False	False	False
chr6	139067033	139067230	False	False	True	False
chr6	139638115	139638875	False	False	False	False
chr6	140148265	140148694	True	False	False	False
chr6	141175029	141175541	False	False	False	False
chr6	142946845	142947695	False	False	True	False
chr6	143060138	143061536	True	True	True	True
chr6	143307596	143308340	False	False	False	False
chr6	143537219	143537789	False	True	True	False
chr6	143850961	143851147	False	False	False	False
chr6	143934783	143935364	False	True	False	False
chr6	144110032	144110496	False	False	False	False
chr6	145814665	145815163	False	False	True	False
chr6	145888108	145888847	True	True	True	False
chr6	146027580	146028709	True	False	True	False
chr6	146720500	146721617	True	True	True	True
chr6	146991926	146992340	False	False	False	False
chr6	147048621	147049505	False	False	False	False
chr6	147185563	147186651	False	False	False	False
chr6	147196237	147196921	True	False	False	False
chr6	147211713	147211876	False	False	False	False
chr6	147255219	147255879	False	False	False	False
chr6	147272829	147273567	False	False	False	False
chr6	147352318	147353178	False	False	True	False
chr6	147383010	147383256	False	True	True	False
chr6	147417419	147418288	False	False	False	False
chr6	147456164	147456890	False	False	False	False
chr6	147661606	147661773	False	False	False	False
chr6	148170346	148170724	False	False	False	False
chr6	149031777	149032503	False	False	True	False
chr6	149318671	149318847	False	False	True	False
chr6	149328575	149329080	False	False	False	False
chr6	149345970	149346355	False	False	False	False
chr6	149480815	149481220	False	False	False	False
chr6	149863329	149864855	True	False	True	True
chr6	149897994	149898774	True	True	True	True
chr6	150016428	150017233	True	True	True	True
chr6	150024902	150025718	False	False	True	False
chr6	150033408	150033761	False	False	False	False
chr6	150038361	150038552	False	False	True	False
chr6	150068850	150069641	True	True	True	True
chr6	150080528	150081086	True	True	True	True
chr6	150088656	150089319	False	False	False	False
chr6	150142506	150144373	False	False	True	False
chr6	150599688	150600230	False	False	True	False
chr6	150866100	150866600	True	False	True	True
chr6	150928793	150929375	False	True	True	False
chr6	151058956	151059242	False	False	False	False
chr6	151380259	151381249	False	False	True	False
chr6	151647890	151649006	True	True	True	True
chr6	151807119	151808599	False	False	True	False
chr6	151847153	151847336	True	False	False	False
chr6	152100007	152100506	False	False	True	False
chr6	154039270	154039813	True	False	False	False
chr6	154393139	154393411	False	False	False	False
chr6	154623472	154623839	False	False	False	False
chr6	154696546	154696959	False	False	False	False
chr6	154958342	154958737	False	False	False	False
chr6	155003292	155004493	False	False	True	False
chr6	155212726	155212981	False	False	False	False
chr6	156396871	156397691	False	False	True	False
chr6	156617133	156617821	False	False	True	False
chr6	156933194	156933706	False	True	True	False
chr6	157021502	157021845	True	True	True	True
chr6	157180891	157181244	False	False	False	False
chr6	157226713	157227136	True	False	True	False
chr6	157310566	157310969	False	False	False	False
chr6	157436888	157437476	False	False	False	False
chr6	157478894	157479270	False	False	False	False
chr6	157518480	157518656	False	False	False	False
chr6	157558107	157558348	True	True	True	False
chr6	157699846	157700595	False	False	False	False
chr6	157763279	157763673	False	False	True	False
chr6	157980956	157982491	True	True	True	True
chr6	157987918	157988604	False	False	False	False
chr6	157999303	157999629	False	False	True	False
chr6	158047947	158049749	False	False	True	False
chr6	158199805	158200101	False	False	False	False
chr6	158328508	158328851	False	False	False	False
chr6	158378955	158380045	False	False	False	False
chr6	158422746	158423095	False	False	False	False
chr6	158543946	158544827	True	False	False	False
chr6	158644259	158645026	True	True	True	False
chr6	158751242	158751741	False	False	False	False
chr6	158854474	158854909	True	False	True	False
chr6	158881813	158882954	True	False	False	False
chr6	158938202	158939787	False	False	True	False
chr6	158956774	158957438	False	False	False	False
chr6	159233347	159234427	False	False	True	False
chr6	159633258	159633501	False	True	True	True
chr6	159654435	159655027	True	True	True	True
chr6	159676815	159678529	False	False	False	False
chr6	159691937	159694555	True	False	True	False
chr6	159842708	159842908	False	False	False	False
chr6	160006028	160006732	True	False	False	False
chr6	160173538	160174649	True	False	False	False
chr6	160613566	160614122	False	False	False	False
chr6	160632602	160633121	False	False	False	False
chr6	160633363	160633716	False	False	False	False
chr6	160635799	160636403	False	False	False	False
chr6	160636772	160637233	False	False	False	False
chr6	160637904	160638625	False	False	False	False
chr6	160644140	160645057	False	False	False	False
chr6	160876916	160877466	False	False	False	False
chr6	161152981	161153309	True	True	True	True
chr6	161178179	161178527	False	False	False	False
chr6	161183790	161184724	False	False	False	False
chr6	162727627	162728139	True	False	True	False
chr6	163356349	163356792	False	False	True	False
chr6	163377748	163378136	False	False	False	False
chr6	163626514	163627032	False	False	False	False
chr6	163834181	163835098	False	False	False	False
chr6	164787352	164787990	False	False	False	False
chr6	165770789	165770950	False	False	True	False
chr6	166008596	166008897	False	False	True	False
chr6	166179791	166179975	False	False	False	False
chr6	166400671	166401305	True	True	True	True
chr6	166406255	166406648	False	False	False	False
chr6	166506942	166507455	False	True	False	False
chr6	166627014	166627766	True	False	True	True
chr6	166903144	166903628	False	False	False	False
chr6	166999166	166999958	True	False	True	True
chr6	167221916	167222350	False	False	False	False
chr6	167235426	167236607	False	True	True	False
chr6	167284514	167285018	False	False	False	False
chr6	167415620	167415939	False	False	False	False
chr6	167470660	167471462	False	False	False	False
chr6	167501568	167502405	True	True	True	False
chr6	167551752	167552715	False	False	True	False
chr6	167732050	167732611	False	False	False	False
chr6	167795544	167796946	False	False	True	False
chr6	168041948	168042229	False	False	False	False
chr6	168072306	168072525	False	False	False	False
chr6	168370320	168371042	True	True	True	True
chr6	168537462	168537976	False	False	True	False
chr6	169096577	169096797	False	False	True	False
chr6	169371098	169371839	False	False	True	False
chr6	169800747	169801725	False	False	True	False
chr6	169811324	169812568	False	False	False	False
chr6	169840049	169840694	False	False	True	False
chr6	170129752	170130105	False	False	False	False
chr6	170291911	170292137	False	False	True	False
chr6	170407710	170408872	False	False	False	False
chr6	170461606	170462414	False	False	False	False
chr6	170584364	170584887	True	True	True	True
chr7	55693	56099	False	True	True	True
chr7	142187	142539	False	False	True	False
chr7	171561	171904	False	False	True	False
chr7	191958	192605	False	False	True	False
chr7	266427	267557	True	True	True	True
chr7	321948	322716	True	True	True	True
chr7	332491	333269	True	True	True	True
chr7	336187	337143	False	False	False	False
chr7	423144	424108	True	True	True	True
chr7	446212	446449	False	False	False	False
chr7	479957	481255	False	False	False	False
chr7	485442	486319	False	False	True	False
chr7	490385	491675	False	False	True	False
chr7	503085	503307	True	True	True	False
chr7	518875	520397	False	False	True	True
chr7	531836	533271	False	False	False	False
chr7	740561	740819	False	False	False	False
chr7	816306	817687	False	False	True	False
chr7	830656	831062	False	False	True	False
chr7	901199	902152	True	False	True	True
chr7	906826	907767	False	False	True	False
chr7	914702	915597	False	False	True	False
chr7	947338	947758	False	False	False	False
chr7	954209	954857	False	True	True	True
chr7	1020584	1021072	False	True	True	True
chr7	1043919	1044500	True	False	True	False
chr7	1055024	1055651	False	True	True	True
chr7	1136805	1137495	False	False	True	False
chr7	1284252	1285234	False	False	False	False
chr7	1368627	1369551	False	True	True	True
chr7	1377134	1377717	True	True	True	False
chr7	1385798	1386438	False	False	True	False
chr7	1431462	1433289	True	True	True	True
chr7	1439706	1439965	True	True	True	False
chr7	1446095	1446403	False	False	False	False
chr7	1446550	1448234	False	False	True	False
chr7	1468630	1469227	False	False	False	False
chr7	1523175	1523601	False	False	True	False
chr7	1531523	1531972	False	False	True	False
chr7	1537837	1538544	False	False	True	True
chr7	1545547	1545733	False	False	True	False
chr7	1548285	1549087	True	True	True	True
chr7	1556353	1556575	False	True	True	False
chr7	1557950	1558962	True	True	True	True
chr7	1579345	1580006	True	True	True	True
chr7	1593508	1593978	False	True	True	True
chr7	1603645	1604383	False	False	False	False
chr7	1625135	1625882	False	False	False	False
chr7	1640239	1641758	True	True	True	True
chr7	1665696	1666178	False	False	True	False
chr7	1666296	1666523	False	False	True	False
chr7	1674996	1676663	False	False	False	False
chr7	1725296	1725822	False	False	True	False
chr7	1741797	1743468	False	False	True	True
chr7	1748089	1748495	False	False	False	False
chr7	1767029	1767890	True	True	True	True
chr7	1813360	1813766	False	False	True	False
chr7	1844356	1844795	True	True	True	True
chr7	1874384	1876152	True	True	True	True
chr7	2105603	2106376	False	False	False	False
chr7	2193139	2193519	False	False	False	False
chr7	2209042	2209973	True	True	True	True
chr7	2254543	2255026	False	False	False	False
chr7	2313758	2314950	True	False	True	True
chr7	2364867	2365538	False	True	True	True
chr7	2382018	2382929	False	False	False	False
chr7	2393585	2394269	False	False	False	False
chr7	2468601	2469401	True	True	True	True
chr7	2475094	2475351	False	True	True	True
chr7	2477307	2478117	True	True	True	True
chr7	2508908	2509253	False	False	True	False
chr7	2519201	2520147	True	False	True	True
chr7	2520330	2520558	False	True	True	True
chr7	2526005	2526602	False	True	True	True
chr7	2540795	2540970	False	False	False	False
chr7	2602122	2603124	False	False	True	False
chr7	2624321	2624761	False	False	True	False
chr7	2646373	2647819	False	False	True	False
chr7	2660356	2661293	False	True	True	True
chr7	2662069	2662239	False	False	True	False
chr7	2670763	2671756	True	True	True	True
chr7	2680585	2681364	True	True	True	True
chr7	2699974	2700776	False	False	True	False
chr7	2709420	2710174	True	True	True	True
chr7	2815173	2815871	False	False	True	False
